UnitID,Institution Name,Hospital services-Total amount (F1819_F2_RV),Hospital services-Total amount (F1718_F2_RV),Hospital services-Total amount (F1617_F2_RV),Hospital services-Total amount (F1516_F2_RV),Hospital services-Total amount (F1415_F2_RV),Hospital services-Total amount (F1314_F2_RV),Hospital services-Total amount (F1213_F2_RV),Hospital services-Total amount (F1112_F2_RV),
196866,Union College,0,0,0,0,0,0,0,0,
181738,Union College,0,0,0,0,0,0,0,0,
446932,Union Graduate College,,,,,0,0,0,0,
206279,Union Institute & University,0,0,0,0,0,0,0,0,
233842,Union Presbyterian Seminary,0,0,0,0,0,0,0,0,
196884,Union Theological Seminary in the City of New York,0,0,0,0,0,0,0,0,
221971,Union University,0,0,0,0,0,0,0,0,
213631,United Lutheran Seminary,0,0,0,0,0,0,0,0,
102395,United States Sports Academy,0,0,0,0,0,0,0,0,
197018,United Talmudical Seminary,0,0,0,0,0,0,0,0,
206288,United Theological Seminary,0,0,0,0,0,0,0,0,
175139,United Theological Seminary of the Twin Cities,0,0,0,0,0,0,0,0,
200554,United Tribes Technical College,0,0,0,0,0,0,0,0,
161572,Unity College,0,0,0,0,0,0,0,0,
128744,University of Bridgeport,0,0,0,0,0,0,0,0,
237312,University of Charleston,0,0,0,0,0,0,0,0,
144050,University of Chicago,0,0,0,0,0,0,0,0,
224323,University of Dallas,0,0,0,0,0,0,0,0,
202480,University of Dayton,0,0,0,0,0,0,0,0,
127060,University of Denver,0,0,0,0,0,0,0,0,
169716,University of Detroit Mercy,0,0,0,0,0,0,0,0,
153278,University of Dubuque,0,0,0,0,0,0,0,0,
150534,University of Evansville,0,0,0,0,0,0,0,0,
457402,University of Fort Lauderdale,0,0,0,0,0,0,0,0,
129525,University of Hartford,0,0,0,0,0,0,0,0,
179265,University of Health Sciences and Pharmacy in St. Louis,0,0,0,0,0,0,0,0,
160065,University of Holy Cross,0,0,0,0,0,0,0,0,
151263,University of Indianapolis,0,0,0,0,0,0,0,0,
200156,University of Jamestown,0,0,0,0,0,0,0,0,
117140,University of La Verne,0,0,0,0,0,0,0,0,
232609,University of Lynchburg,0,0,0,0,0,0,0,0,
200217,University of Mary,0,0,0,0,0,0,0,0,
226471,University of Mary Hardin-Baylor,0,0,0,0,0,0,0,0,
135726,University of Miami,1022917154,945907618,923809596,826964574,744613256,521150991,729625266,625052023,
101693,University of Mobile,0,0,0,0,0,0,0,0,
199069,University of Mount Olive,0,0,0,0,0,0,0,0,
204185,University of Mount Union,0,0,0,0,0,0,0,0,
161457,University of New England,2138267,2220078,2414655,3136760,3671000,3785676,4502719,7326968,
182829,University of New Hampshire-Franklin Pierce School of Law,,,,,,,0,0,
129941,University of New Haven,0,0,0,0,0,0,0,0,
204486,University of Northwestern Ohio,0,0,0,0,0,0,0,0,
174491,University of Northwestern-St Paul,0,0,0,0,0,0,0,0,
152080,University of Notre Dame,0,0,0,0,0,0,0,0,
215062,University of Pennsylvania,6445223000,5701069000,5109872000,4649085000,3388381000,3101443000,2804080000,2826874000,
157535,University of Pikeville,0,0,0,0,0,0,0,0,
209825,University of Portland,0,0,0,0,0,0,0,0,
180258,University of Providence,0,0,0,0,0,0,0,0,
236328,University of Puget Sound,0,0,0,0,0,0,0,0,
121691,University of Redlands,0,0,0,0,0,0,0,0,
122603,University of Redlands Graduate School of Theology,,0,0,0,0,0,0,0,
233374,University of Richmond,0,0,0,0,0,0,0,0,
205203,University of Rio Grande,0,0,0,0,0,0,0,0,
195030,University of Rochester,3254716000,3107603000,2846929000,2585635000,2336849000,2143206000,1993961000,1795828000,
152336,University of Saint Francis-Fort Wayne,0,0,0,0,0,0,0,0,
130314,University of Saint Joseph,0,0,0,0,0,0,0,0,
155812,University of Saint Mary,0,0,0,0,0,0,0,0,
148885,University of Saint Mary of the Lake,0,0,0,0,0,0,0,0,
122436,University of San Diego,0,0,0,0,0,0,0,0,
122612,University of San Francisco,0,0,0,0,0,0,0,0,
215929,University of Scranton,0,0,0,0,0,0,0,0,
219383,University of Sioux Falls,0,0,0,0,0,0,0,0,
123961,University of Southern California,1227194711,1104475240,899479038,788497000,769632000,633853000,513313000,489701000,
148584,University of St Francis,0,0,0,0,0,0,0,0,
227863,University of St Thomas,0,0,0,0,0,0,0,0,
174914,University of St Thomas,0,0,0,0,0,0,0,0,
156541,University of the Cumberlands,0,0,0,0,0,0,0,0,
225627,University of the Incarnate Word,0,0,0,0,0,0,0,0,
107558,University of the Ozarks,0,0,0,0,0,0,0,0,
120883,University of the Pacific,0,0,0,0,0,0,0,0,
215132,University of the Sciences,0,0,0,0,0,0,0,0,
188182,University of the Southwest,0,0,0,0,0,0,0,0,
449870,University of the West,0,0,0,0,0,0,0,0,
207971,University of Tulsa,0,0,0,0,0,0,0,0,
216542,University of Valley Forge,0,0,0,0,0,0,0,0,
210438,University of Western States,1882721,2095130,2025435,2605310,2301123,2461073,2729055,2590335,
154493,Upper Iowa University,0,0,0,0,0,0,0,0,
440004,Upper Valley Educators Institute,,,,,,,,,
206330,Urbana University,,0,0,0,0,0,0,0,
455099,Urshan Graduate School of Theology,0,0,0,0,0,0,0,0,
216524,Ursinus College,0,0,0,0,0,0,0,0,
206349,Ursuline College,0,0,0,0,0,0,0,0,
446604,Uta Mesivta of Kiryas Joel,0,0,0,0,0,0,0,0,
197045,Utica College,0,0,0,0,0,0,0,0,
152600,Valparaiso University,0,0,0,0,0,0,0,0,
221999,Vanderbilt University,0,0,0,0,2060852698,1959772131,1917490998,1821150521,
149639,VanderCook College of Music,0,0,0,0,0,0,0,0,
123651,Vanguard University of Southern California,0,0,0,0,0,0,0,0,
197133,Vassar College,0,0,0,0,0,0,0,0,
188340,Vaughn College of Aeronautics and Technology,0,0,0,0,0,0,0,0,
455992,Vermont College of Fine Arts,0,0,0,0,0,0,0,0,
231147,Vermont Law School,0,0,0,0,0,0,0,0,
197142,Villa Maria College,0,0,0,0,0,0,0,0,
216597,Villanova University,0,0,0,0,0,0,0,0,
233912,Virginia Intermont College,,,,,,,0,0,
234164,Virginia Union University,0,0,0,0,0,0,0,0,
234137,Virginia University of Lynchburg,0,0,0,0,0,0,0,0,
234173,Virginia Wesleyan University,0,0,0,0,0,0,0,0,
449764,Visible Music College,0,0,0,0,0,0,0,0,
240107,Viterbo University,0,0,0,0,0,0,0,0,
218919,Voorhees College,0,0,0,0,0,0,0,0,
446613,W L Bonner College,,,,0,0,0,,0,
152673,Wabash College,0,0,0,0,0,0,0,0,
197197,Wagner College,0,0,0,0,0,0,0,0,
199847,Wake Forest University,0,0,0,0,0,0,0,0,
236896,Walla Walla University,0,0,0,0,0,0,0,0,
172608,Walsh College,0,0,0,0,0,0,0,0,
206437,Walsh University,0,0,0,0,0,0,0,0,
210304,Warner Pacific University,0,0,0,0,0,0,0,0,
480198,Warner Pacific University Professional and Graduate Studies,,,,,,,,,
138275,Warner University,0,0,0,0,0,0,0,0,
199865,Warren Wilson College,0,0,0,0,0,0,0,0,
154527,Wartburg College,0,0,0,0,0,0,0,0,
154536,Wartburg Theological Seminary,0,0,0,0,0,0,0,0,
216667,Washington & Jefferson College,0,0,0,0,0,0,0,0,
162210,Washington Adventist University,0,0,0,0,0,0,0,0,
234207,Washington and Lee University,0,0,0,0,0,0,0,0,
164207,Washington Bible College-Capital Bible Seminary,,,,,,,,0,
164216,Washington College,0,0,0,0,0,0,0,0,
164243,Washington Theological Union,,,,,,,,0,
179867,Washington University in St Louis,0,0,0,0,0,0,0,0,
392840,Watkins College of Art Design & Film,0,0,0,0,0,0,0,0,
436377,Watson School of Biological Sciences at Cold Spring Harbor Laboratory,,,,,,,,,
229780,Wayland Baptist University,0,0,0,0,0,0,0,0,
216694,Waynesburg University,0,0,0,0,0,0,0,0,
197221,Webb Institute,0,0,0,0,0,0,0,0,
138293,Webber International University,0,0,0,0,0,0,0,0,
179894,Webster University,0,0,0,0,0,0,0,0,
190424,Weill Medical College of Cornell University,0,0,0,0,0,0,0,0,
220206,Welch College,0,0,0,0,0,0,0,0,
168218,Wellesley College,0,0,0,0,0,0,0,0,
197230,Wells College,0,0,0,0,0,0,0,0,
168227,Wentworth Institute of Technology,0,0,0,0,0,0,0,0,
176451,Wesley Biblical Seminary,0,0,0,0,0,0,0,0,
131098,Wesley College,0,0,0,0,0,0,0,0,
131973,Wesley Theological Seminary,0,0,0,0,0,0,0,0,
141325,Wesleyan College,0,0,0,0,0,0,0,0,
130697,Wesleyan University,0,0,0,0,0,0,0,0,
237905,West Virginia University Hospital Departments of Rad Tech and Nutrition,,,,,,,,,
237969,West Virginia Wesleyan College,0,0,0,0,0,0,0,0,
433387,Western Governors University,0,0,0,0,0,0,0,0,
172477,Western Michigan University-Thomas M. Cooley Law School,0,0,0,0,0,0,0,0,
168254,Western New England University,0,0,0,0,0,0,0,0,
210368,Western Seminary,0,0,0,0,0,0,0,0,
172705,Western Theological Seminary,0,0,0,0,0,0,0,0,
112525,Western University of Health Sciences,0,0,0,0,0,0,0,0,
216807,Westminster College,0,0,0,0,0,0,0,0,
179946,Westminster College,0,0,0,0,0,0,0,0,
230807,Westminster College,0,0,0,0,0,0,0,0,
216816,Westminster Theological Seminary,0,0,0,0,0,0,0,0,
125718,Westminster Theological Seminary in California,0,0,0,0,0,0,0,0,
125727,Westmont College,0,0,0,0,0,0,0,0,
168281,Wheaton College,0,0,0,0,0,0,0,0,
149781,Wheaton College,0,0,0,0,0,0,0,0,
238078,Wheeling University,0,0,0,0,0,0,0,0,
168290,Wheelock College,,0,0,0,0,0,0,0,
237057,Whitman College,0,0,0,0,0,0,0,0,
125763,Whittier College,0,0,0,0,0,0,0,0,
237066,Whitworth University,0,0,0,0,0,0,0,0,
475200,Whitworth University-Adult Degree Programs,0,0,0,0,0,0,0,0,
216852,Widener University,0,0,0,0,0,0,0,0,
402828,Widener University-Commonwealth Law School,,,,,,,,,
244190,Widener University-Delaware Law School,,,,,,,,,
206491,Wilberforce University,0,0,0,0,0,0,0,0,
229887,Wiley College,0,0,0,0,0,0,0,0,
216931,Wilkes University,0,0,0,0,0,0,0,0,
210401,Willamette University,0,0,0,0,0,0,0,0,
176479,William Carey University,0,0,0,0,0,0,0,0,
166717,William James College,0,0,0,0,0,0,0,0,
122728,William Jessup University,0,0,0,0,0,0,0,0,
179955,William Jewell College,0,0,0,0,0,0,0,0,
199272,William Peace University,0,0,0,0,0,0,0,0,
154590,William Penn University,0,0,0,0,0,0,0,0,
179964,William Woods University,0,0,0,0,0,0,0,0,
107877,Williams Baptist University,0,0,0,0,0,0,0,0,
168342,Williams College,0,0,0,0,0,0,0,0,
443340,Williamson Christian College,0,0,0,0,0,0,0,0,
206507,Wilmington College,0,0,0,0,0,0,0,0,
131113,Wilmington University,0,0,0,0,0,0,0,0,
217013,Wilson College,0,0,0,0,0,0,0,0,
206516,Winebrenner Theological Seminary,0,0,0,0,0,0,0,0,
199962,Wingate University,0,0,0,0,0,0,0,0,
240338,Wisconsin Lutheran College,0,0,0,0,0,0,0,0,
240213,Wisconsin School of Professional Psychology,0,0,0,0,0,0,0,0,
206525,Wittenberg University,0,0,0,0,0,0,0,0,
218973,Wofford College,0,0,0,0,0,0,0,0,
442064,Won Institute of Graduate Studies,0,0,0,0,0,0,0,0,
125897,Woodbury University,0,0,0,0,0,0,0,0,
168421,Worcester Polytechnic Institute,0,0,0,0,0,0,0,0,
141936,World Medicine Institute,,,0,0,0,0,0,0,
401223,World Mission University,0,0,0,0,0,0,0,0,
206622,Xavier University,0,0,0,0,0,0,0,0,
160904,Xavier University of Louisiana,0,0,0,0,0,0,0,0,
130794,Yale University,0,0,0,0,0,0,0,0,
130785,Yale-New Haven Hospital Dietetic Internship,,,,,,,,,
245731,Yeshiva and Kollel Harbotzas Torah,,,,0,0,0,0,0,
434937,Yeshiva College of the Nations Capital,0,0,0,0,0,0,0,0,
420325,Yeshiva D'monsey Rabbinical College,0,0,0,0,0,0,0,0,
197647,Yeshiva Derech Chaim,0,0,0,0,0,0,0,0,
375230,Yeshiva Gedolah Imrei Yosef D'spinka,0,0,0,0,0,0,0,0,
247773,Yeshiva Gedolah of Greater Detroit,0,0,0,0,0,0,0,0,
476692,Yeshiva Gedolah Zichron Leyma,0,0,0,0,0,0,0,0,
197601,Yeshiva Karlin Stolin,0,0,0,0,0,0,0,0,
455257,Yeshiva of Machzikai Hadas,0,0,0,0,0,0,0,0,
197674,Yeshiva of Nitra Rabbinical College,0,0,0,0,0,0,0,0,
431983,Yeshiva of the Telshe Alumni,0,0,0,0,0,0,0,0,
126076,Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,0,0,0,0,0,0,0,0,
197692,Yeshiva Shaar Hatorah,0,0,0,0,0,0,0,0,
441609,Yeshiva Shaarei Torah of Rockland,0,0,0,0,0,0,0,0,
451398,Yeshiva Toras Chaim,0,0,0,0,0,0,0,0,
128425,Yeshiva Toras Chaim Talmudical Seminary,,,,,,0,0,0,
197708,Yeshiva University,0,0,0,0,0,0,0,0,
363712,Yeshivah Gedolah Rabbinical College,0,0,0,0,0,0,0,0,
451370,Yeshivas Be'er Yitzchok,0,0,0,0,0,0,0,0,
405058,Yeshivas Novominsk,0,0,0,0,0,0,0,0,
197610,Yeshivat Mikdash Melech,,,0,0,0,0,0,0,
217040,Yeshivath Beth Moshe,0,0,0,0,0,0,0,0,
197735,Yeshivath Viznitz,0,0,0,0,0,0,0,0,
197744,Yeshivath Zichron Moshe,0,0,0,0,0,0,0,0,
401250,Yo San University of Traditional Chinese Medicine,0,0,0,0,0,0,0,0,
181853,York College,0,0,0,0,0,0,0,0,
217059,York College of Pennsylvania,0,0,0,0,0,0,0,0,
141361,Young Harris College,0,0,0,0,0,0,0,0,
